Category,Domain,Topic,Subtopic,Niche,Variant,Subvariant,Display Name,Hierarchy Level
hardware_store,retail,shopping,home_and_garden,hardware_store,,,Hardware Store,4
holiday_decor,retail,shopping,home_and_garden,holiday_decor,,,Holiday Decor,4
home_decor,retail,shopping,home_and_garden,home_decor,,,Home Decor,4
home_goods_store,retail,shopping,home_and_garden,home_goods_store,,,Home Goods Store,4
home_improvement_store,retail,shopping,home_and_garden,home_improvement_store,,,Home Improvement Store,4
hot_tubs_and_pools,retail,shopping,home_and_garden,hot_tubs_and_pools,,,Hot Tubs And Pools,4
bathroom_fixture_stores,retail,shopping,home_and_garden,kitchen_and_bath,bathroom_fixture_stores,,Bathroom Fixture Stores,5
kitchen_supply_store,retail,shopping,home_and_garden,kitchen_and_bath,kitchen_supply_store,,Kitchen Supply Store,5
kitchen_and_bath,retail,shopping,home_and_garden,kitchen_and_bath,,,Kitchen And Bath,4
lawn_mower_store,retail,shopping,home_and_garden,lawn_mower_store,,,Lawn Mower Store,4
lighting_store,retail,shopping,home_and_garden,lighting_store,,,Lighting Store,4
linen,retail,shopping,home_and_garden,linen,,,Linen,4
mattress_store,retail,shopping,home_and_garden,mattress_store,,,Mattress Store,4
hydroponic_gardening,retail,shopping,home_and_garden,nursery_and_gardening,hydroponic_gardening,,Hydroponic Gardening,5
nursery_and_gardening,retail,shopping,home_and_garden,nursery_and_gardening,,,Nursery And Gardening,4
outdoor_furniture_store,retail,shopping,home_and_garden,outdoor_furniture_store,,,Outdoor Furniture Store,4
paint_store,retail,shopping,home_and_garden,paint_store,,,Paint Store,4
playground_equipment_supplier,retail,shopping,home_and_garden,playground_equipment_supplier,,,Playground Equipment Supplier,4
pumpkin_patch,retail,shopping,home_and_garden,pumpkin_patch,,,Pumpkin Patch,4
rug_store,retail,shopping,home_and_garden,rug_store,,,Rug Store,4
tableware_supplier,retail,shopping,home_and_garden,tableware_supplier,,,Tableware Supplier,4
tile_store,retail,shopping,home_and_garden,tile_store,,,Tile Store,4
wallpaper_store,retail,shopping,home_and_garden,wallpaper_store,,,Wallpaper Store,4
window_treatment_store,retail,shopping,home_and_garden,window_treatment_store,,,Window Treatment Store,4
woodworking_supply_store,retail,shopping,home_and_garden,woodworking_supply_store,,,Woodworking Supply Store,4
home_and_garden,retail,shopping,home_and_garden,,,,Home And Garden,3
home_theater_systems_stores,retail,shopping,home_theater_systems_stores,,,,Home Theater Systems Stores,3
horse_equipment_shop,retail,shopping,horse_equipment_shop,,,,Horse Equipment Shop,3
international_grocery_store,retail,shopping,international_grocery_store,,,,International Grocery Store,3
jewelry_store,retail,shopping,jewelry_store,,,,Jewelry Store,3
knitting_supply,retail,shopping,knitting_supply,,,,Knitting Supply,3
livestock_feed_and_supply_store,retail,shopping,livestock_feed_and_supply_store,,,,Livestock Feed And Supply Store,3
luggage_store,retail,shopping,luggage_store,,,,Luggage Store,3
market_stall,retail,shopping,market_stall,,,,Market Stall,3
dental_supply_store,retail,shopping,medical_supply,dental_supply_store,,,Dental Supply Store,4
hearing_aids,retail,shopping,medical_supply,hearing_aids,,,Hearing Aids,4
medical_supply,retail,shopping,medical_supply,,,,Medical Supply,3
military_surplus_store,retail,shopping,military_surplus_store,,,,Military Surplus Store,3
mobile_phone_accessories,retail,shopping,mobile_phone_accessories,,,,Mobile Phone Accessories,3
mobile_phone_store,retail,shopping,mobile_phone_store,,,,Mobile Phone Store,3
musical_instrument_store,retail,shopping,musical_instrument_store,,,,Musical Instrument Store,3
night_market,retail,shopping,night_market,,,,Night Market,3
office_equipment,retail,shopping,office_equipment,,,,Office Equipment,3
online_shop,retail,shopping,online_shop,,,,Online Shop,3
outlet_store,retail,shopping,outlet_store,,,,Outlet Store,3
packing_supply,retail,shopping,packing_supply,,,,Packing Supply,3
pawn_shop,retail,shopping,pawn_shop,,,,Pawn Shop,3
pen_store,retail,shopping,pen_store,,,,Pen Store,3
perfume_store,retail,shopping,perfume_store,,,,Perfume Store,3
personal_shopper,retail,shopping,personal_shopper,,,,Personal Shopper,3
aquatic_pet_store,retail,shopping,pet_store,aquatic_pet_store,,,Aquatic Pet Store,4
bird_shop,retail,shopping,pet_store,bird_shop,,,Bird Shop,4
reptile_shop,retail,shopping,pet_store,reptile_shop,,,Reptile Shop,4
pet_store,retail,shopping,pet_store,,,,Pet Store,3
photography_store_and_services,retail,shopping,photography_store_and_services,,,,Photography Store And Services,3
piano_store,retail,shopping,piano_store,,,,Piano Store,3
pool_and_billiards,retail,shopping,pool_and_billiards,,,,Pool And Billiards,3
pop_up_shop,retail,shopping,pop_up_shop,,,,Pop Up Shop,3
props,retail,shopping,props,,,,Props,3
public_market,retail,shopping,public_market,,,,Public Market,3
religious_items,retail,shopping,religious_items,,,,Religious Items,3
rental_kiosks,retail,shopping,rental_kiosks,,,,Rental Kiosks,3
safe_store,retail,shopping,safe_store,,,,Safe Store,3
safety_equipment,retail,shopping,safety_equipment,,,,Safety Equipment,3
shopping_center,retail,shopping,shopping_center,,,,Shopping Center,3
shopping_passage,retail,shopping,shopping_passage,,,,Shopping Passage,3
souvenir_shop,retail,shopping,souvenir_shop,,,,Souvenir Shop,3
spiritual_shop,retail,shopping,spiritual_shop,,,,Spiritual Shop,3
archery_shop,retail,shopping,sporting_goods,archery_shop,,,Archery Shop,4
bicycle_shop,retail,shopping,sporting_goods,bicycle_shop,,,Bicycle Shop,4
dive_shop,retail,shopping,sporting_goods,dive_shop,,,Dive Shop,4
golf_equipment,retail,shopping,sporting_goods,golf_equipment,,,Golf Equipment,4
hockey_equipment,retail,shopping,sporting_goods,hockey_equipment,,,Hockey Equipment,4
hunting_and_fishing_supplies,retail,shopping,sporting_goods,hunting_and_fishing_supplies,,,Hunting And Fishing Supplies,4
outdoor_gear,retail,shopping,sporting_goods,outdoor_gear,,,Outdoor Gear,4
skate_shop,retail,shopping,sporting_goods,skate_shop,,,Skate Shop,4
ski_and_snowboard_shop,retail,shopping,sporting_goods,ski_and_snowboard_shop,,,Ski And Snowboard Shop,4
dance_wear,retail,shopping,sporting_goods,sports_wear,dance_wear,,Dance Wear,5
sports_wear,retail,shopping,sporting_goods,sports_wear,,,Sports Wear,4
surf_shop,retail,shopping,sporting_goods,surf_shop,,,Surf Shop,4
swimwear_store,retail,shopping,sporting_goods,swimwear_store,,,Swimwear Store,4
sporting_goods,retail,shopping,sporting_goods,,,,Sporting Goods,3
supermarket,retail,shopping,supermarket,,,,Supermarket,3
superstore,retail,shopping,superstore,,,,Superstore,3
tabletop_games,retail,shopping,tabletop_games,,,,Tabletop Games,3
thrift_store,retail,shopping,thrift_store,,,,Thrift Store,3
tobacco_shop,retail,shopping,tobacco_shop,,,,Tobacco Shop,3
toy_store,retail,shopping,toy_store,,,,Toy Store,3
trophy_shop,retail,shopping,trophy_shop,,,,Trophy Shop,3
uniform_store,retail,shopping,uniform_store,,,,Uniform Store,3
used_bookstore,retail,shopping,used_bookstore,,,,Used Bookstore,3
vitamins_and_supplements,retail,shopping,vitamins_and_supplements,,,,Vitamins And Supplements,3
watch_store,retail,shopping,watch_store,,,,Watch Store,3
wholesale_store,retail,shopping,wholesale_store,,,,Wholesale Store,3
wig_store,retail,shopping,wig_store,,,,Wig Store,3
shopping,retail,shopping,,,,,Shopping,2
tire_repair_shop,retail,tire_shop,tire_repair_shop,,,,Tire Repair Shop,3
tire_shop,retail,tire_shop,,,,,Tire Shop,2
water_store,retail,water_store,,,,,Water Store,2
retail,retail,,,,,,Retail,1
bridge,structure_and_geography,bridge,,,,,Bridge,2
canal,structure_and_geography,canal,,,,,Canal,2
dam,structure_and_geography,dam,,,,,Dam,2
desert,structure_and_geography,desert,,,,,Desert,2
forest,structure_and_geography,forest,,,,,Forest,2
geologic_formation,structure_and_geography,geologic_formation,,,,,Geologic Formation,2
island,structure_and_geography,island,,,,,Island,2
mountain,structure_and_geography,mountain,,,,,Mountain,2
natural_hot_springs,structure_and_geography,natural_hot_springs,,,,,Natural Hot Springs,2
nature_reserve,structure_and_geography,nature_reserve,,,,,Nature Reserve,2
pier,structure_and_geography,pier,,,,,Pier,2
public_plaza,structure_and_geography,public_plaza,,,,,Public Plaza,2
quay,structure_and_geography,quay,,,,,Quay,2
river,structure_and_geography,river,,,,,River,2
skyscraper,structure_and_geography,skyscraper,,,,,Skyscraper,2
tower,structure_and_geography,tower,,,,,Tower,2
weir,structure_and_geography,weir,,,,,Weir,2
structure_and_geography,structure_and_geography,,,,,,Structure And Geography,1
agriturismo,travel,agriturismo,,,,,Agriturismo,2
airline_ticket_agency,travel,airline_ticket_agency,,,,,Airline Ticket Agency,2
airport_terminal,travel,airport,airport_terminal,,,,Airport Terminal,3
balloon_ports,travel,airport,balloon_ports,,,,Balloon Ports,3
domestic_airports,travel,airport,domestic_airports,,,,Domestic Airports,3
gliderports,travel,airport,gliderports,,,,Gliderports,3
heliports,travel,airport,heliports,,,,Heliports,3
major_airports,travel,airport,major_airports,,,,Major Airports,3
seaplane_bases,travel,airport,seaplane_bases,,,,Seaplane Bases,3
ultralight_airports,travel,airport,ultralight_airports,,,,Ultralight Airports,3
airport,travel,airport,,,,,Airport,2
bus_ticket_agency,travel,bus_ticket_agency,,,,,Bus Ticket Agency,2
country_house,travel,country_house,,,,,Country House,2
houseboat,travel,houseboat,,,,,Houseboat,2
railway_ticket_agent,travel,railway_ticket_agent,,,,,Railway Ticket Agent,2
car_rental_agency,travel,rental_service,car_rental_agency,,,,Car Rental Agency,3
motorcycle_rentals,travel,rental_service,motorcycle_rentals,,,,Motorcycle Rentals,3
rv_rentals,travel,rental_service,rv_rentals,,,,Rv Rentals,3
trailer_rentals,travel,rental_service,trailer_rentals,,,,Trailer Rentals,3
truck_rentals,travel,rental_service,truck_rentals,,,,Truck Rentals,3
rental_service,travel,rental_service,,,,,Rental Service,2
rest_stop,travel,rest_stop,,,,,Rest Stop,2
rest_areas,travel,road_structures_and_services,rest_areas,,,,Rest Areas,3
toll_stations,travel,road_structures_and_services,toll_stations,,,,Toll Stations,3
road_structures_and_services,travel,road_structures_and_services,,,,,Road Structures And Services,2
ryokan,travel,ryokan,,,,,Ryokan,2
self_catering_accommodation,travel,self_catering_accommodation,,,,,Self Catering Accommodation,2
ski_resort,travel,ski_resort,,,,,Ski Resort,2
aerial_tours,travel,tours,aerial_tours,,,,Aerial Tours,3
architectural_tours,travel,tours,architectural_tours,,,,Architectural Tours,3
art_tours,travel,tours,art_tours,,,,Art Tours,3
beer_tours,travel,tours,beer_tours,,,,Beer Tours,3
bike_tours,travel,tours,bike_tours,,,,Bike Tours,3
boat_tours,travel,tours,boat_tours,,,,Boat Tours,3
bus_tours,travel,tours,bus_tours,,,,Bus Tours,3
cannabis_tour,travel,tours,cannabis_tour,,,,Cannabis Tour,3
food_tours,travel,tours,food_tours,,,,Food Tours,3
historical_tours,travel,tours,historical_tours,,,,Historical Tours,3
scooter_tours,travel,tours,scooter_tours,,,,Scooter Tours,3
walking_tours,travel,tours,walking_tours,,,,Walking Tours,3
whale_watching_tours,travel,tours,whale_watching_tours,,,,Whale Watching Tours,3
wine_tours,travel,tours,wine_tours,,,,Wine Tours,3
tours,travel,tours,,,,,Tours,2
airlines,travel,transportation,airlines,,,,Airlines,3
airport_shuttles,travel,transportation,airport_shuttles,,,,Airport Shuttles,3
bicycle_sharing_location,travel,transportation,bicycle_sharing_location,,,,Bicycle Sharing Location,3
bike_parking,travel,transportation,bike_parking,,,,Bike Parking,3
bike_sharing,travel,transportation,bike_sharing,,,,Bike Sharing,3
bus_service,travel,transportation,bus_service,,,,Bus Service,3
bus_station,travel,transportation,bus_station,,,,Bus Station,3
cable_car_service,travel,transportation,cable_car_service,,,,Cable Car Service,3
car_sharing,travel,transportation,car_sharing,,,,Car Sharing,3
coach_bus,travel,transportation,coach_bus,,,,Coach Bus,3
ferry_service,travel,transportation,ferry_service,,,,Ferry Service,3
light_rail_and_subway_stations,travel,transportation,light_rail_and_subway_stations,,,,Light Rail And Subway Stations,3
limo_services,travel,transportation,limo_services,,,,Limo Services,3
metro_station,travel,transportation,metro_station,,,,Metro Station,3
motorcycle_parking,travel,transportation,motorcycle_parking,,,,Motorcycle Parking,3
park_and_rides,travel,transportation,park_and_rides,,,,Park And Rides,3
parking,travel,transportation,parking,,,,Parking,3
pedicab_service,travel,transportation,pedicab_service,,,,Pedicab Service,3
