Category code;Overture Taxonomy;Meta Taxonomy;MSFT Taxonomy
sleep_specialist;[health_and_medical,sleep_specialist];[not_available];[Health & medical|Sleep specialist]
speech_therapist;[health_and_medical,speech_therapist];"[speech_therapist,therapist,medical_health,super_business];[speech_pathologist,therapist,medical_health,super_business]";[Health & medical|Speech therapist]
sperm_clinic;[health_and_medical,sperm_clinic];[not_available];[Health & medical|Sperm clinic]
surgical_center;[health_and_medical,surgical_center];[surgical_center,medical_center,medical_health,super_business];[Health & medical|Surgical center]
ultrasound_imaging_center;[health_and_medical,ultrasound_imaging_center];[not_available];[Health & medical|Ultrasound imaging center]
urgent_care_clinic;[health_and_medical,urgent_care_clinic];[not_available];[Health & medical|Urgent care clinic]
weight_loss_center;[health_and_medical,weight_loss_center];[weight_loss_center,local_services,super_business];[Health & medical|Weight loss center]
wellness_program;[health_and_medical,wellness_program];[not_available];[Health & medical|Wellness program]
women's_health_clinic;[health_and_medical,women's_health_clinic];[womens_health_clinic,medical_center,medical_health,super_business];[Health & medical|Women's health clinic]
internal_medicine;[health_and_medical,doctor,internal_medicine];[internal_medicine,topic_doctor,medical_health,super_business];[Health & medical|Doctor|Internal medicine]
hematology;[health_and_medical,doctor,internal_medicine,hematology];[not_available];[Health & medical|Doctor|Internal medicine|Hematology]
medical_center;[health_and_medical,medical_center];[medical_center,medical_health,super_business];[Health & medical|Medical center]
bulk_billing;[health_and_medical,medical_center,bulk_billing];[not_available];[Health & medical|Medical center|Bulk billing]
osteopath;[health_and_medical,medical_center,osteopath];[not_available];[Health & medical|Medical center|Osteopath]
walk_in_clinic;[health_and_medical,medical_center,walk_in_clinic];[not_available];[Health & medical|Medical center|Walk-in clinic]
ophthalmologist;[health_and_medical,doctor,ophthalmologist];[not_available];[Health & medical|Doctor|Ophthalmologist]
retina_specialist;[health_and_medical,doctor,ophthalmologist,retina_specialist];[not_available];[Health & medical|Doctor|Ophthalmologist|Retina specialist]
pediatrician;[health_and_medical,doctor,pediatrician];[pediatrics,topic_doctor,medical_health,super_business];[Health & medical|Doctor|Pediatrician]
pediatric_anesthesiology;[health_and_medical,doctor,pediatrician,pediatric_anesthesiology];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric anesthesiology]
pediatric_cardiology;[health_and_medical,doctor,pediatrician,pediatric_cardiology];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric cardiology]
pediatric_endocrinology;[health_and_medical,doctor,pediatrician,pediatric_endocrinology];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric endocrinology]
pediatric_gastroenterology;[health_and_medical,doctor,pediatrician,pediatric_gastroenterology];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric gastroenterology]
pediatric_infectious_disease;[health_and_medical,doctor,pediatrician,pediatric_infectious_disease];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric infectious disease]
pediatric_nephrology;[health_and_medical,doctor,pediatrician,pediatric_nephrology];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric nephrology]
pediatric_neurology;[health_and_medical,doctor,pediatrician,pediatric_neurology];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric neurology]
pediatric_oncology;[health_and_medical,doctor,pediatrician,pediatric_oncology];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric oncology]
pediatric_orthopedic_surgery;[health_and_medical,doctor,pediatrician,pediatric_orthopedic_surgery];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric orthopedic surgery]
pediatric_pulmonology;[health_and_medical,doctor,pediatrician,pediatric_pulmonology];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric pulmonology]
pediatric_radiology;[health_and_medical,doctor,pediatrician,pediatric_radiology];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric radiology]
pediatric_surgery;[health_and_medical,doctor,pediatrician,pediatric_surgery];[not_available];[Health & medical|Doctor|Pediatrician|Pediatric surgery]
personal_care_service;[health_and_medical,personal_care_service];[not_available];[Health & medical|Personal care service]
home_health_care;[health_and_medical,personal_care_service,home_health_care];[home_health_care_service,medical_service,medical_health,super_business];[Health & medical|Personal care service|Home health care]
psychiatrist;[health_and_medical,doctor,psychiatrist];[psychiatrist,topic_doctor,medical_health,super_business];[Health & medical|Doctor|Psychiatrist]
child_psychiatrist;[health_and_medical,doctor,psychiatrist,child_psychiatrist];[not_available];[Health & medical|Doctor|Psychiatrist|Child psychiatrist]
rehabilitation_center;[health_and_medical,rehabilitation_center];[not_available];[Health & medical|Rehabilitation center]
addiction_rehabilitation_center;[health_and_medical,rehabilitation_center,addiction_rehabilitation_center];[not_available];[Health & medical|Rehabilitation center|Addiction rehabilitation center]
surgeon;[health_and_medical,doctor,surgeon];[surgeon,topic_doctor,medical_health,super_business];[Health & medical|Doctor|Surgeon]
cardiovascular_and_thoracic_surgeon;[health_and_medical,doctor,surgeon,cardiovascular_and_thoracic_surgeon];[not_available];Health & medical|Doctor|Surgeon|Cardiovascular and thoracic surgeon
traditional_chinese_medicine;[health_and_medical,traditional_chinese_medicine];[not_available];[Health & medical|Traditional chinese medicine]
tui_na;[health_and_medical,traditional_chinese_medicine,tui_na];[not_available];[Health & medical|Traditional chinese medicine|Tui na]
pets;[pets];[pet_cafe,cafe,food_beverage,super_business];[Pets]
pet_services;[pets,pet_services];[pet_service,local_services,super_business];[Pets|Pet services]
animal_hospital;[pets,pet_services,animal_hospital];[not_available];[Pets|Pet services|Animal hospital]
animal_physical_therapy;[pets,pet_services,animal_physical_therapy];[not_available];[Pets|Pet services|Animal physical therapy]
aquarium_services;[pets,pet_services,aquarium_services];[not_available];[Pets|Pet services|Aquarium services]
dog_walkers;[pets,pet_services,dog_walkers];[dog_walker,pet_service,local_services,super_business];[Pets|Pet services|Dog walkers]
emergency_pet_hospital;[pets,pet_services,emergency_pet_hospital];[not_available];[Pets|Pet services|Emergency pet hospital]
farrier_services;[pets,pet_services,farrier_services];[not_available];[Pets|Pet services|Farrier services]
holistic_animal_care;[pets,pet_services,holistic_animal_care];[not_available];[Pets|Pet services|Holistic animal care]
pet_breeder;[pets,pet_services,pet_breeder];"[pet_breeder,pet_service,local_services,super_business];[dog_breeder,pet_breeder,pet_service,local_services,super_business]";[Pets|Pet services|Pet breeder]
pet_cemetery_and_crematorium_services;[pets,pet_services,pet_cemetery_and_crematorium_services];[not_available];[Pets|Pet services|Pet cemetery & crematorium services]
pet_groomer;[pets,pet_services,pet_groomer];[pet_groomer,pet_service,local_services,super_business];[Pets|Pet services|Pet groomer]
pet_hospice;[pets,pet_services,pet_hospice];[not_available];[Pets|Pet services|Pet hospice]
pet_insurance;[pets,pet_services,pet_insurance];[not_available];[Pets|Pet services|Pet insurance]
pet_photography;[pets,pet_services,pet_photography];[not_available];[Pets|Pet services|Pet photography]
pet_sitting;[pets,pet_services,pet_sitting];[pet_sitter,pet_service,local_services,super_business];[Pets|Pet services|Pet sitting]
pet_transportation;[pets,pet_services,pet_transportation];[not_available];[Pets|Pet services|Pet transportation]
pet_waste_removal;[pets,pet_services,pet_waste_removal];[not_available];[Pets|Pet services|Pet waste removal]
pet_boarding;[pets,pet_services,pet_sitting,pet_boarding];[dog_day_care_center,pet_service,local_services,super_business];[Pets|Pet services|Pet sitting|Pet boarding]
pet_training;[pets,pet_services,pet_training];[not_available];[Pets|Pet services|Pet training]
dog_trainer;[pets,pet_services,pet_training,dog_trainer];[dog_training,pet_service,local_services,super_business];[Pets|Pet services|Pet training|Dog trainer]
horse_trainer;[pets,pet_services,pet_training,horse_trainer];[horse_trainer,pet_service,local_services,super_business];[not_available]
animal_rescue_service;[pets,animal_rescue_service];[animal_rescue_service,pet_service,local_services,super_business];[not_available]
animal_shelter;[pets,animal_shelter];"[animal_shelter,pet_service,local_services,super_business];[kennel,pet_service,local_services,super_business]";[Pets|Animal shelter]
horse_boarding;[pets,horse_boarding];[livery_stable,pet_service,local_services,super_business];[Pets|Horse boarding]
pet_adoption;[pets,pet_adoption];[pet_adoption_service,pet_service,local_services,super_business];[Pets|Pet adoption]
veterinarian;[pets,veterinarian];[veterinarian,pet_service,local_services,super_business];[Pets|Veterinarian]
business_to_business;[business_to_business];[not_available];[Business to business]
business;[business_to_business,business];[super_business];[not_available]
travel_company;[business_to_business,business,travel_company];[travel_company,travel_transportation,super_business];[not_available]
ferry_boat_company;[business_to_business,business,ferry_boat_company];[ferry_boat_company,travel_transportation,super_business];[not_available]
airline;[business_to_business,business,airline];[airline,travel_transportation,super_business];[not_available]
food_beverage_service_distribution;[business_to_business,business,food_beverage_service_distribution];[food_beverage_service_distribution,food_beverage,super_business];[not_available]
bottled_water_company;[business_to_business,business,bottled_water_company];"[bottled_water_supplier,local_services,super_business];[bottled_water_company,food_beverage,super_business]";[not_available]
tobacco_company;[business_to_business,business,tobacco_company];[tobacco_company,commercial_industrial,super_business];[not_available]
clothing_company;[business_to_business,business,clothing_company];[clothing_company,manufacturing,commercial_industrial,super_business];[not_available]
bags_luggage_company;[business_to_business,business,bags_luggage_company];[bags_luggage_company,manufacturing,commercial_industrial,super_business];[not_available]
hotel_supply_service;[business_to_business,business,hotel_supply_service];[hotel_supply_service,commercial_industrial,super_business];[not_available]
commercial_industrial;[business_to_business,commercial_industrial];[commercial_industrial,super_business];[not_available]
inventory_control_service;[business_to_business,commercial_industrial,inventory_control_service];[inventory_control_service,commercial_industrial,super_business];0
industrial_company;[business_to_business,commercial_industrial,industrial_company];[industrials_company,commercial_industrial,super_business];[not_available]
automation_services;[business_to_business,commercial_industrial,automation_services];[automation_services,commercial_industrial,super_business];[not_available]
occupational_safety;[business_to_business,commercial_industrial,occupational_safety];[occupational_safety,environmental,commercial_industrial,super_business];[not_available]
b2b_agriculture_and_food;[business_to_business,b2b_agriculture_and_food];[not_available];[Business to business|B2B agriculture & food]
agricultural_service;[business_to_business,b2b_agriculture_and_food,agricultural_service];[agricultural_service,agriculture,super_business];[not_available]
